pluto_spin_ini,charon_spin_ini,orbital semimajor axis_ini,eccentricity_ini,pluto_spin_fin,charon_spin_fin,orbital semimajor axis_fin,eccentricity_fin
4.2,10.0,15.4,0.0,1.0,1.0,16.94396670101133,0.0
4.7,10.0,15.3,0.0,1.0,1.0,17.07924099995499,0.0
4.6,10.0,15.3,0.0,1.0,1.0,17.034347020423766,0.0
4.5,10.0,15.3,0.0,1.0,1.0,16.98950387417753,0.0
4.4,10.0,15.3,0.0,1.0,1.0,16.94471477122675,0.0
4.9,10.0,15.2,0.0,1.0,1.0,17.08307255656095,0.0
4.8,10.0,15.2,0.0,1.0,1.0,17.03773071717402,0.0
4.7,10.0,15.2,0.0,1.0,1.0,16.992440712626433,0.0
4.6,10.0,15.2,0.0,1.0,0.9999999999999999,16.94720251587723,0.0
4.5,10.0,15.2,0.0,0.9999999999999999,1.0,16.90201610015529,0.0
5.1,10.0,15.1,0.0,1.0,1.0,17.08872449136836,0.0
5.0,10.0,15.1,0.0,1.0,1.0,17.042925238264136,0.0
4.9,10.0,15.1,0.0,1.0,1.0,16.99717887312006,0.0
4.8,10.0,15.1,0.0,1.0,1.0,16.951485354037924,0.0
4.7,10.0,15.1,0.0,1.0,1.0,16.90584456413915,0.0
5.3,10.0,15.0,0.0,1.0,1.0,17.09624795798721,0.0
5.2,10.0,15.0,0.0,1.0,1.0,17.04998148418676,0.0
5.1,10.0,15.0,0.0,1.0,1.0,17.003768956206297,0.0
5.0,10.0,15.0,0.0,1.0,1.0,16.957610198682545,0.0
4.9,10.0,15.0,0.0,1.0,1.0,16.911505195827782,0.0
5.4,10.0,14.9,0.0,1.0,1.0,17.058952026596362,0.0
5.3,10.0,14.9,0.0,1.0,1.0,17.012263021491165,0.0
5.2,10.0,14.9,0.0,1.0,1.0,16.96562889631771,0.0
5.1,10.0,14.9,0.0,0.9999999999999999,1.0,16.919047609854562,0.0
5.6,10.0,14.8,0.0,1.0,1.0,17.069895200951578,0.0
5.5,10.0,14.8,0.0,1.0,1.0,17.022716300684166,0.0
5.4,10.0,14.8,0.0,0.9999999999999999,1.0,16.975601126272778,0.0
5.3,10.0,14.8,0.0,1.0,1.0,16.928538104141186,0.0
5.8,10.0,14.7,0.0,1.0,1.0,17.082862569911327,0.0
5.7,10.0,14.7,0.0,0.9999999999999999,0.9999999999999999,17.03518669107407,0.0
5.6,10.0,14.7,0.0,1.0,1.0,16.98757458786019,0.0
5.5,10.0,14.7,0.0,0.9999999999999999,0.9999999999999999,16.940018083752477,0.0
6.0,10.0,14.6,0.0,1.0,1.0,17.0979162805116,0.0
5.9,10.0,14.6,0.0,1.0,1.0,17.04973405562697,0.0
5.8,10.0,14.6,0.0,1.0,1.0,17.001613199926247,0.0
5.7,10.0,14.6,0.0,1.0,1.0,16.953549304008025,0.0
5.6,10.0,14.6,0.0,1.0,1.0,16.90554398664675,0.0
6.1,10.0,14.5,0.0,1.0,1.0,17.066411157443117,0.0
6.0,10.0,14.5,0.0,1.0,1.0,17.01776955455789,0.0
5.9,10.0,14.5,0.0,1.0,0.9999999999999999,16.969187159046232,0.0
5.8,10.0,14.5,0.0,1.0,1.0,16.920665412993426,0.0
6.3,10.0,14.4,0.0,1.0,1.0,17.085288074592043,0.0
6.2,10.0,14.4,0.0,1.0,1.0,17.036117579131766,0.0
6.1,10.0,14.4,0.0,1.0,1.0,16.98700584737078,0.0
6.0,10.0,14.4,0.0,1.0,1.0,16.93795508261164,0.0
6.4,10.0,14.3,0.0,1.0,1.0,17.056717467586086,0.0
6.3,10.0,14.3,0.0,1.0,1.0,17.007066022748074,0.0
6.2,10.0,14.3,0.0,1.0,1.0,16.957469848043413,0.0
6.1,10.0,14.3,0.0,1.0,1.0,16.907941044486403,0.0
6.6,10.0,14.2,0.0,1.0,1.0,17.079634204791827,0.0
6.5,10.0,14.2,0.0,1.0,1.0,17.02942685885367,0.0
6.4,10.0,14.2,0.0,1.0,1.0,16.979283111662443,0.0
6.3,10.0,14.2,0.0,1.0,0.9999999999999999,16.92920293455374,0.0
6.7,10.0,14.1,0.0,1.0,1.0,17.0541695738608,0.0
6.6,10.0,14.1,0.0,1.0,1.0,17.003460220610215,0.0
6.5,10.0,14.1,0.0,1.0,1.0,16.9528160583803,0.0
6.4,10.0,14.1,0.0,1.0000000000000002,1.0,16.902237672124944,0.0
6.9,10.0,14.0,0.0,1.0,1.0,17.081363593989128,0.0
6.8,10.0,14.0,0.0,0.9999999999999999,1.0,17.030076716097287,0.0
6.7,10.0,14.0,0.0,1.0,1.0,16.97885449662415,0.0
6.6,10.0,14.0,0.0,0.9999999999999999,1.0,16.927698609121496,0.0
7.0,10.0,13.9,0.0,1.0,1.0,17.059211720635023,0.0
6.9,10.0,13.9,0.0,1.0,1.0,17.007397625270343,0.0
6.8,10.0,13.9,0.0,1.0,1.0,16.955651378338885,0.0
6.7,10.0,13.9,0.0,1.0,1.0,16.903972898245236,0.0
7.2,10.0,13.8,0.0,1.0,1.0,17.090935232406828,0.0
7.1,10.0,13.8,0.0,1.0,1.0,17.038510849616483,0.0
7.0,10.0,13.8,0.0,1.0,1.0,16.986161167288397,0.0
6.9,10.0,13.8,0.0,1.0,1.0,16.933880150881954,0.0
7.3,10.0,13.7,0.0,1.0,1.0,17.072290874445763,0.0
7.2,10.0,13.7,0.0,0.9999999999999999,1.0,17.019320065503553,0.0
7.1,10.0,13.7,0.0,1.0,1.0,16.966422210907155,0.0
7.0,10.0,13.7,0.0,1.0,1.0,16.91359542120871,0.0
7.4,10.0,13.6,0.0,1.0,1.0,17.055215472618936,0.0
7.3,10.0,13.6,0.0,1.0,1.0,17.001682372291924,0.0
7.2,10.0,13.6,0.0,1.0,1.0,16.948223623178443,0.0
7.6,10.0,13.5,0.0,1.0,0.9999999999999999,17.093930623227497,0.0
7.5,10.0,13.5,0.0,1.0,1.0,17.039762434542062,0.0
7.4,10.0,13.5,0.0,1.0,1.0,16.98565684247686,0.0
7.3,10.0,13.5,0.0,1.0,1.0,16.931625194080503,0.0
7.7,10.0,13.4,0.0,0.9999999999999999,1.0,17.08070014797899,0.0
7.6,10.0,13.4,0.0,1.0,0.9999999999999999,17.025930475332352,0.0
7.5,10.0,13.4,0.0,1.0,1.0,16.97123933250312,0.0
7.4,10.0,13.4,0.0,1.0,1.0,16.91662101635216,0.0
7.8,10.0,13.3,0.0,1.0,1.0,17.0691938984622,0.0
7.7,10.0,13.3,0.0,1.0,1.0,17.013828593601435,0.0
7.6,10.0,13.3,0.0,1.0,1.0,16.95852131035742,0.0
7.5,10.0,13.3,0.0,1.0,1.0,16.903313921261226,0.0
7.9,10.0,13.2,0.0,1.0,1.0,17.059465782327287,0.0
7.8,10.0,13.2,0.0,1.0,1.0,17.003476873701548,0.0
7.7,10.0,13.2,0.0,1.0,1.0,16.947576545324313,0.0
8.0,10.0,13.1,0.0,1.0,0.9999999999999999,17.051542747371926,0.0
7.9,10.0,13.1,0.0,1.0,1.0,16.994926160477746,0.0
7.8,10.0,13.1,0.0,1.0,1.0,16.938398044943852,0.0
8.1,10.0,13.0,0.0,1.0,1.0,17.0455311054661,0.0
8.0,10.0,13.0,0.0,0.9999999999999999,1.0,16.988268198705832,0.0
7.9,10.0,13.0,0.0,1.0,1.0,16.931088441720245,0.0
8.3,10.0,12.9,0.0,1.0,1.0,17.099487155819876,0.0
8.2,10.0,12.9,0.0,1.0,1.0,17.04147863693337,0.0
8.1,10.0,12.9,0.0,1.0,1.0,16.983554622789693,0.0
8.0,10.0,12.9,0.0,1.0,0.9999999999999999,16.925704612095288,0.0
8.4,10.0,12.8,0.0,1.0,0.9999999999999999,17.098111584378433,0.0
8.3,10.0,12.8,0.0,1.0,1.0,17.039424715302975,0.0
8.2,10.0,12.8,0.0,0.9999999999999999,0.9999999999999999,16.980824494738098,0.0
8.1,10.0,12.8,0.0,1.0,1.0,16.92231106461148,0.0
8.5,10.0,12.7,0.0,1.0,1.0,17.09883880886426,0.0
8.4,10.0,12.7,0.0,1.0,1.0,17.039445026085627,0.0
8.3,10.0,12.7,0.0,1.0,1.0,16.980152221715823,0.0
8.2,10.0,12.7,0.0,1.0,1.0,16.920947564639075,0.0
8.5,10.0,12.6,0.0,1.0,1.0,17.041621023553073,0.0
8.4,10.0,12.6,0.0,1.0,1.0,16.981617501974277,0.0
8.3,10.0,12.6,0.0,1.0,1.0,16.921704867199946,0.0
8.6,10.0,12.5,0.0,1.0,1.0,17.04603509515876,0.0
8.5,10.0,12.5,0.0,1.0,1.0,16.985304337055666,0.0
8.4,10.0,12.5,0.0,1.0,1.0,16.924630278133158,0.0
8.7,10.0,12.4,0.0,1.0,1.0,17.052700506204054,0.0
8.6,10.0,12.4,0.0,1.0,1.0,16.991224270942784,0.0
8.5,10.0,12.4,0.0,1.0,1.0,16.929843408906788,0.0
8.8,10.0,12.3,0.0,1.0,1.0,17.061741546834543,0.0
8.7,10.0,12.3,0.0,1.0,0.9999999999999999,16.99948996076217,0.0
8.6,10.0,12.3,0.0,1.0,1.0,16.93734668251816,0.0
8.9,10.0,12.2,0.0,1.0,1.0,17.073219095217187,0.0
8.8,10.0,12.2,0.0,1.0,0.9999999999999999,17.010193115084466,0.0
8.7,10.0,12.2,0.0,0.9999999999999999,0.9999999999999999,16.94726738679855,0.0
9.0,10.0,12.1,0.0,1.0,0.9999999999999999,17.087226900898823,0.0
8.9,10.0,12.1,0.0,1.0,0.9999999999999999,17.023396389938714,0.0
8.8,10.0,12.1,0.0,1.0,1.0,16.959668290667615,0.0
9.0,10.0,12.0,0.0,1.0,1.0,17.039196423550738,0.0
8.9,10.0,12.0,0.0,1.0,1.0,16.974645399679947,0.0
8.8,10.0,12.0,0.0,1.0,1.0,16.910199640326386,0.0
9.1,10.0,11.9,0.0,1.0,1.0,17.057652848614467,0.0
9.0,10.0,11.9,0.0,1.0,1.0,16.99230004938958,0.0
8.9,10.0,11.9,0.0,1.0,1.0,16.92700104123522,0.0
9.2,10.0,11.8,0.0,1.0,1.0,17.078916050600842,0.0
