pluto_spin_ini,charon_spin_ini,orbital semimajor axis_ini,eccentricity_ini,pluto_spin_fin,charon_spin_fin,orbital semimajor axis_fin,eccentricity_fin
8.8,2,19.9,0.5,1,1,17.06783357,-2.84E-30
8.7,2,19.9,0.5,1,1,17.03757358,-4.52E-34
8.6,2,19.9,0.5,1,1,17.00733795,1.28E-29
8.5,2,19.9,0.5,1,1,16.97712166,6.55E-29
8.4,2,19.9,0.5,1,1,16.94692747,6.88E-33
8.3,2,19.9,0.5,1,1,16.91676193,-4.16E-30
9.1,2,19.8,0.5,1,1,17.09664591,-5.62E-30
9,2,19.8,0.5,1,1,17.0661336,-2.83E-27
8.9,2,19.8,0.5,1,1,17.03564212,-2.03E-28
8.8,2,19.8,0.5,1,1,17.00518156,1.37E-29
8.7,2,19.8,0.5,1,1,16.97473603,1.28E-29
8.6,2,19.8,0.5,1,1,16.94431584,1.02E-27
8.5,2,19.8,0.5,1,1,16.91391363,-8.25E-29
9.3,2,19.7,0.5,1,1,17.09615778,-3.30E-27
9.2,2,19.7,0.5,1,1,17.06540646,-4.30E-28
9.1,2,19.7,0.5,1,1,17.03468724,8.45E-28
9,2,19.7,0.5,1,1,17.00398777,5.10E-28
8.9,2,19.7,0.5,1,1,16.97330887,1.14E-24
8.8,2,19.7,0.5,1,1,16.94266502,-1.54E-30
8.7,2,19.7,0.5,1,1,16.91203295,4.31E-29
9.5,2,19.6,0.5,1,1,17.09666718,-1.06E-30
9.4,2,19.6,0.5,1,1,17.06568268,1.02E-27
9.3,2,19.6,0.5,1,1,17.03472818,8.68E-30
9.2,2,19.6,0.5,1,1,17.00379746,-2.10E-27
9.1,2,19.6,0.5,1,1,16.9728825,-7.71E-28
9,2,19.6,0.5,1,1,16.94199756,1.29E-29
8.9,2,19.6,0.5,1,1,16.91113648,8.88E-28
9.7,2,19.5,0.5,1,1,17.09820565,1.28E-26
9.6,2,19.5,0.5,1,1,17.06697934,-9.81E-30
9.5,2,19.5,0.5,1,1,17.03577935,1.57E-29
9.4,2,19.5,0.5,1,1,17.00461243,4.87E-32
9.3,2,19.5,0.5,1,1,16.97346177,1.49E-31
9.2,2,19.5,0.5,1,1,16.94233466,1.19E-28
9.1,2,19.5,0.5,1,1,16.91123761,1.47E-29
9.8,2,19.4,0.5,1,1,17.06932439,-1.18E-29
9.7,2,19.4,0.5,1,1,17.03788319,6.88E-31
9.6,2,19.4,0.5,1,1,17.00646305,2.55E-31
9.5,2,19.4,0.5,1,1,16.97507094,-3.32E-28
9.4,2,19.4,0.5,1,1,16.94370159,-6.17E-30
9.3,2,19.4,0.5,1,1,16.91236472,1.40E-30
10,2,19.3,0.5,1,1,17.07272972,2.71E-29
9.9,2,19.3,0.5,1,1,17.04104344,-8.99E-31
9.8,2,19.3,0.5,1,1,17.00937776,5.65E-28
9.7,2,19.3,0.5,1,1,16.97773691,-5.32E-30
9.6,2,19.3,0.5,1,1,16.94613228,8.78E-28
9.5,2,19.3,0.5,1,1,16.91454395,-3.63E-28
10.2,2,19.2,0.5,1,1,17.07721707,-7.15E-29
10.1,2,19.2,0.5,1,1,17.04527994,1.17E-30
10,2,19.2,0.5,1,1,17.01336804,3.54E-29
9.9,2,19.2,0.5,1,1,16.98148386,8.35E-29
9.8,2,19.2,0.5,1,1,16.94961743,3.71E-29
9.7,2,19.2,0.5,1,1,16.9177834,-3.66E-31
10.4,2,19.1,0.5,1,1,17.08282899,-3.01E-28
10.3,2,19.1,0.5,1,1,17.05062786,1.41E-27
10.2,2,19.1,0.5,1,1,17.01846238,-2.52E-27
10.1,2,19.1,0.5,1,1,16.98632398,7.90E-28
10,2,19.1,0.5,1,1,16.95420461,-1.87E-30
9.9,2,19.1,0.5,1,1,16.9221142,5.64E-28
10.6,2,19,0.5,1,1,17.08957216,-1.36E-21
10.5,2,19,0.5,1,1,17.05711745,1.66E-30
10.4,2,19,0.5,1,1,17.02468754,8.71E-22
10.3,2,19,0.5,1,1,16.992291,-3.88E-29
10.2,2,19,0.5,1,1,16.95991657,-2.02E-28
10.1,2,19,0.5,1,1,16.92756483,2.00E-30
10.8,2,18.9,0.5,1,1,17.09747718,-3.20E-27
10.7,2,18.9,0.5,1,1,17.06475911,1.26E-27
10.6,2,18.9,0.5,1,1,17.03207277,2.18E-27
10.5,2,18.9,0.5,1,1,16.99940893,1.38E-30
10.4,2,18.9,0.5,1,1,16.96676694,1.79E-27
10.3,2,18.9,0.5,1,1,16.93415502,-6.28E-29
10.2,2,18.9,0.5,1,1,16.90157175,-4.10E-29
10.9,2,18.8,0.5,1,1,17.07358934,3.04E-29
10.8,2,18.8,0.5,1,1,17.04062812,-8.45E-29
10.7,2,18.8,0.5,1,1,17.00769998,-8.52E-28
10.6,2,18.8,0.5,1,1,16.97479728,-3.18E-28
10.5,2,18.8,0.5,1,1,16.94191372,-4.88E-30
10.4,2,18.8,0.5,1,1,16.90905892,9.36E-28
11.1,2,18.7,0.5,1,1,17.0836329,1.08E-30
11,2,18.7,0.5,1,1,17.0503947,5.49E-28
10.9,2,18.7,0.5,1,1,17.01719125,-4.64E-31
10.8,2,18.7,0.5,1,1,16.98401315,-1.04E-27
10.7,2,18.7,0.5,1,1,16.95086681,-1.57E-30
10.6,2,18.7,0.5,1,1,16.91773872,1.02E-28
11.3,2,18.6,0.5,1,1,17.09492071,1.37E-27
11.2,2,18.6,0.5,1,1,17.0614003,6.84E-32
11.1,2,18.6,0.5,1,1,17.02791863,1.20E-27
11,2,18.6,0.5,1,1,16.99446469,3.06E-30
10.9,2,18.6,0.5,1,1,16.96104161,-2.37E-31
10.8,2,18.6,0.5,1,1,16.92764092,6.13E-28
11.4,2,18.5,0.5,1,1,17.07366934,6.91E-28
11.3,2,18.5,0.5,1,1,17.03989771,-7.28E-30
11.2,2,18.5,0.5,1,1,17.00616808,8.51E-28
11.1,2,18.5,0.5,1,1,16.97245273,-7.91E-29
11,2,18.5,0.5,1,1,16.93877748,-1.18E-33
10.9,2,18.5,0.5,1,1,16.90512605,-1.17E-30
11.6,2,18.4,0.5,1,1,17.08723044,1.23E-27
11.5,2,18.4,0.5,1,1,17.05316694,-1.78E-30
11.4,2,18.4,0.5,1,1,17.01914419,-2.96E-28
11.3,2,18.4,0.5,1,1,16.98515436,1.13E-29
11.2,2,18.4,0.5,1,1,16.95118845,1.11E-30
11.1,2,18.4,0.5,1,1,16.9172521,-2.21E-28
11.7,2,18.3,0.5,1,1,17.06774803,2.98E-29
11.6,2,18.3,0.5,1,1,17.03344633,1.05E-27
11.5,2,18.3,0.5,1,1,16.99915083,3.14E-28
11.4,2,18.3,0.5,1,1,16.96490137,-1.39E-28
11.3,2,18.3,0.5,1,1,16.9306782,7.99E-28
11.9,2,18.2,0.5,1,1,17.08368465,9.68E-28
11.8,2,18.2,0.5,1,1,17.04907043,7.70E-28
11.7,2,18.2,0.5,1,1,17.01449035,4.29E-28
11.6,2,18.2,0.5,1,1,16.97993371,-2.35E-31
11.5,2,18.2,0.5,1,1,16.94542816,5.17E-26
11.4,2,18.2,0.5,1,1,16.91093594,1.60E-30
12,2,18.1,0.5,1,1,17.06609775,-2.30E-30
11.9,2,18.1,0.5,1,1,17.0312105,-6.73E-30
11.8,2,18.1,0.5,1,1,16.99634564,3.17E-28
11.7,2,18.1,0.5,1,1,16.96152095,-6.85E-31
11.6,2,18.1,0.5,1,1,16.92673665,-7.27E-28
12.2,2,18,0.5,1,1,17.08451753,2.14E-32
12.1,2,18,0.5,1,1,17.04932801,-7.01E-31
12,2,18,0.5,1,1,17.01416379,1.06E-27
11.9,2,18,0.5,1,1,16.97904029,1.08E-27
11.8,2,18,0.5,1,1,16.94394093,1.02E-30
11.7,2,18,0.5,1,1,16.90886329,-8.00E-33
12.3,2,17.9,0.5,1,1,17.06885699,-9.56E-26
12.2,2,17.9,0.5,1,1,17.03338422,4.90E-33
12.1,2,17.9,0.5,1,1,16.99795016,-1.98E-29
12,2,17.9,0.5,1,1,16.96254249,-1.00E-27
11.9,2,17.9,0.5,1,1,16.92716331,3.90E-28
12.5,2,17.8,0.5,1,1,17.08986833,3.02E-29
12.4,2,17.8,0.5,1,1,17.05408089,4.47E-30
12.3,2,17.8,0.5,1,1,17.01832483,-1.02E-28
12.2,2,17.8,0.5,1,1,16.98260039,-5.01E-28
12.1,2,17.8,0.5,1,1,16.94690479,-9.32E-29
12,2,17.8,0.5,1,1,16.91124358,1.52E-28
12.6,2,17.7,0.5,1,1,17.076276,3.10E-29
12.5,2,17.7,0.5,1,1,17.04019497,1.23E-27
12.4,2,17.7,0.5,1,1,17.00414985,9.44E-30
12.3,2,17.7,0.5,1,1,16.96813379,1.68E-29
12.2,2,17.7,0.5,1,1,16.93215261,1.01E-30
12.7,2,17.6,0.5,1,1,17.06359675,-5.15E-32
12.6,2,17.6,0.5,1,1,17.02722051,-2.66E-29
12.5,2,17.6,0.5,1,1,16.99087721,1.05E-30
12.4,2,17.6,0.5,1,1,16.95456403,1.47E-30
12.3,2,17.6,0.5,1,1,16.91828809,-4.09E-31
12.9,2,17.5,0.5,1,1,17.08857449,1.28E-27
12.8,2,17.5,0.5,1,1,17.05185702,-4.30E-29
12.7,2,17.5,0.5,1,1,17.01517872,-1.12E-28
12.6,2,17.5,0.5,1,1,16.97853408,4.20E-29
12.5,2,17.5,0.5,1,1,16.94192075,-2.41E-30
12.4,2,17.5,0.5,1,1,16.90535024,2.48E-29
13,2,17.4,0.5,1,1,17.078134,-1.15E-28
12.9,2,17.4,0.5,1,1,17.04107546,1.33E-27
12.8,2,17.4,0.5,1,1,17.00409163,-2.50E-26
12.7,2,17.4,0.5,1,1,16.96713808,1.40E-31
12.6,2,17.4,0.5,1,1,16.9302225,9.02E-28
13.1,2,17.3,0.5,1,1,17.06860329,5.96E-31
13,2,17.3,0.5,1,1,17.03127474,1.15E-27
12.9,2,17.3,0.5,1,1,16.99397939,2.74E-28
12.8,2,17.3,0.5,1,1,16.95671558,-3.15E-29
12.7,2,17.3,0.5,1,1,16.91948725,-4.45E-28
13.3,2,17.2,0.5,1,1,17.09780775,1.11E-25
13.2,2,17.2,0.5,1,1,17.06012197,1.33E-27
13.1,2,17.2,0.5,1,1,17.02247897,1.94E-29
13,2,17.2,0.5,1,1,16.98486193,7.70E-22
12.9,2,17.2,0.5,1,1,16.94732634,-1.62E-28
12.8,2,17.2,0.5,1,1,16.90974146,-2.24E-31
13.4,2,17.1,0.5,1,1,17.09068219,-1.53E-33
13.3,2,17.1,0.5,1,1,17.05267917,1.05E-30
13.2,2,17.1,0.5,1,1,17.01473189,-9.66E-29
13.1,2,17.1,0.5,1,1,16.97677122,-1.86E-31
13,2,17.1,0.5,1,1,16.93886416,1.20E-30
12.9,2,17.1,0.5,1,1,16.90104802,6.95E-28
13.5,2,17,0.5,1,1,17.0846214,1.37E-27
13.4,2,17,0.5,1,1,17.04628547,1.53E-28
13.3,2,17,0.5,1,1,17.00800916,-3.28E-28
13.2,2,17,0.5,1,1,16.96975759,-7.44E-29
13.1,2,17,0.5,1,1,16.93150166,1.42E-29
13.6,2,16.9,0.5,1,1,17.0796544,1.41E-27
13.5,2,16.9,0.5,1,1,17.04097777,1.83E-32
13.4,2,16.9,0.5,1,1,17.00233404,-5.11E-28
13.3,2,16.9,0.5,1,1,16.96374161,8.10E-28
13.2,2,16.9,0.5,1,1,16.92518368,9.60E-22
13.7,2,16.8,0.5,1,1,17.07580226,3.13E-30
13.6,2,16.8,0.5,1,1,17.03678339,1.00E-27
13.5,2,16.8,0.5,1,1,16.99780363,-3.02E-28
13.4,2,16.8,0.5,1,1,16.95886354,1.37E-26
13.3,2,16.8,0.5,1,1,16.91996193,-9.86E-29
13.8,2,16.7,0.5,1,1,17.07309213,-9.73E-29
13.7,2,16.7,0.5,1,1,17.03372971,4.86E-29
13.6,2,16.7,0.5,1,1,16.99440718,-1.81E-27
13.5,2,16.7,0.5,1,1,16.95510533,-2.19E-30
13.4,2,16.7,0.5,1,1,16.91586219,-5.79E-31
13.9,2,16.6,0.5,1,1,17.07156358,1.00E-29
13.8,2,16.6,0.5,1,1,17.03183238,1.07E-27
13.7,2,16.6,0.5,1,1,16.99215209,-3.14E-27
13.6,2,16.6,0.5,1,1,16.95251542,-2.15E-30
13.5,2,16.6,0.5,1,1,16.91290631,-2.48E-28
14,2,16.5,0.5,1,1,17.07121365,-5.47E-28
13.9,2,16.5,0.5,1,1,17.03111371,-5.76E-28
13.8,2,16.5,0.5,1,1,16.99109364,-1.23E-30
13.7,2,16.5,0.5,1,1,16.95109423,9.50E-28
13.6,2,16.5,0.5,1,1,16.91113038,-2.62E-29
14.1,2,16.4,0.5,1,1,17.07211049,-9.45E-27
14,2,16.4,0.5,1,1,17.03169398,-4.24E-27
13.9,2,16.4,0.5,1,1,16.99125006,2.55E-30
13.8,2,16.4,0.5,1,1,16.95088241,-9.15E-28
13.7,2,16.4,0.5,1,1,16.91055989,-6.16E-30
14.2,2,16.3,0.5,1,1,17.07425599,1.26E-27
14.1,2,16.3,0.5,1,1,17.03346759,9.46E-28
14,2,16.3,0.5,1,1,16.99266099,1.06E-27
13.9,2,16.3,0.5,1,1,16.95191336,9.07E-28
13.8,2,16.3,0.5,1,1,16.91121336,2.30E-29
14.3,2,16.2,0.5,1,1,17.07770507,1.67E-29
14.2,2,16.2,0.5,1,1,17.03651274,9.55E-30
14.1,2,16.2,0.5,1,1,16.99536839,-2.76E-28
14,2,16.2,0.5,1,1,16.95422083,2.56E-28
13.9,2,16.2,0.5,1,1,16.9131265,1.04E-27
14.4,2,16.1,0.5,1,1,17.0824771,-5.27E-27
14.3,2,16.1,0.5,1,1,17.04093549,-3.76E-28
14.2,2,16.1,0.5,1,1,16.99933797,-8.33E-29
14.1,2,16.1,0.5,1,1,16.95786418,9.99E-29
14,2,16.1,0.5,1,1,16.91639949,-1.04E-21
14.5,2,16,0.5,1,1,17.08860964,-4.37E-28
14.4,2,16,0.5,1,1,17.04666349,4.77E-32
14.3,2,16,0.5,1,1,17.00468299,5.26E-28
14.2,2,16,0.5,1,1,16.96277643,8.94E-28
14.1,2,16,0.5,1,1,16.92090789,8.48E-28
14.6,2,15.9,0.5,1,1,17.09614282,-9.21E-29
14.5,2,15.9,0.5,1,1,17.05373951,2.82E-30
14.4,2,15.9,0.5,1,1,17.01139839,8.19E-29
14.3,2,15.9,0.5,1,1,16.96909889,1.06E-27
14.2,2,15.9,0.5,1,1,16.9268394,2.26E-30
14.6,2,15.8,0.5,1,1,17.06231044,-1.49E-30
14.5,2,15.8,0.5,1,1,17.01952827,1.33E-30
14.4,2,15.8,0.5,1,1,16.97682756,-4.01E-28
14.3,2,15.8,0.5,1,1,16.93419285,-2.96E-29
14.7,2,15.7,0.5,1,1,17.07231336,-1.30E-30
14.6,2,15.7,0.5,1,1,17.02913199,5.47E-27
14.5,2,15.7,0.5,1,1,16.98600799,-7.13E-31
14.4,2,15.7,0.5,1,1,16.94291719,1.27E-28
14.8,2,15.6,0.5,1,1,17.08382485,6.15E-30
14.7,2,15.6,0.5,1,1,17.04022561,7.02E-31
14.6,2,15.6,0.5,1,1,16.99666302,-1.26E-28
14.5,2,15.6,0.5,1,1,16.95321,9.60E-28
14.4,2,15.6,0.5,1,1,16.90967383,9.93E-27
14.9,2,15.5,0.5,1,1,17.09689568,1.30E-27
14.8,2,15.5,0.5,1,1,17.05284099,-1.69E-31
14.7,2,15.5,0.5,1,1,17.00885143,4.23E-28
14.6,2,15.5,0.5,1,1,16.96495057,9.64E-26
14.5,2,15.5,0.5,1,1,16.92099982,-5.82E-27
14.9,2,15.4,0.5,1,1,17.06704413,-6.36E-29
14.8,2,15.4,0.5,1,1,17.02260918,-1.99E-27
14.7,2,15.4,0.5,1,1,16.97821227,1.42E-28
14.6,2,15.4,0.5,1,1,16.93386159,4.50E-28
15,2,15.3,0.5,1,1,17.08288629,1.84E-27
14.9,2,15.3,0.5,1,1,17.03796586,-7.16E-29
14.8,2,15.3,0.5,1,1,16.99312241,1.12E-27
14.7,2,15.3,0.5,1,1,16.9483204,-5.60E-30
14.6,2,15.3,0.5,1,1,16.90358137,2.22E-30
15,2,15.2,0.5,1,1,17.05499218,-4.89E-28
14.9,2,15.2,0.5,1,1,17.00967294,-3.67E-27
14.8,2,15.2,0.5,1,1,16.96442172,2.71E-28
14.7,2,15.2,0.5,1,1,16.91920781,4.46E-29
15.1,2,15.1,0.5,1,1,17.07370476,1.22E-27
15,2,15.1,0.5,1,1,17.0279243,1.40E-27
14.9,2,15.1,0.5,1,1,16.98221222,7.89E-28
14.8,2,15.1,0.5,1,1,16.9365364,-5.86E-26
15.2,2,15,0.5,1,1,17.0941774,-3.70E-30
15.1,2,15,0.5,1,1,17.04790712,1.53E-28
15,2,15,0.5,1,1,17.00170538,1.03E-27
14.9,2,15,0.5,1,1,16.95554179,6.94E-30
14.8,2,15,0.5,1,1,16.90945179,-2.32E-28
15.2,2,14.9,0.5,1,1,17.06970208,-5.80E-28
15.1,2,14.9,0.5,1,1,17.02299517,1.23E-27
15,2,14.9,0.5,1,1,16.97634822,7.16E-29
14.9,2,14.9,0.5,1,1,16.9297517,-2.86E-28
15.3,2,14.8,0.5,1,1,17.09331268,-7.32E-30
15.2,2,14.8,0.5,1,1,17.046109,1.28E-30
15.1,2,14.8,0.5,1,1,16.99894684,8.02E-29
15,2,14.8,0.5,1,1,16.95186955,6.58E-28
14.9,2,14.8,0.5,1,1,16.9048284,4.33E-28
15.3,2,14.7,0.5,1,1,17.0711035,-4.42E-27
15.2,2,14.7,0.5,1,1,17.02343812,5.19E-29
15.1,2,14.7,0.5,1,1,16.9758335,-4.71E-29
15,2,14.7,0.5,1,1,16.92828738,1.38E-30
15.4,2,14.6,0.5,1,1,17.09803076,-1.53E-28
15.3,2,14.6,0.5,1,1,17.0499152,5.49E-29
15.2,2,14.6,0.5,1,1,17.00179064,-2.88E-29
15.1,2,14.6,0.5,1,1,16.95364334,-2.43E-28
15,2,14.6,0.5,1,1,16.90563887,-5.20E-29
15.4,2,14.5,0.5,1,1,17.07822883,9.36E-28
15.3,2,14.5,0.5,1,1,17.02964103,-3.20E-28
15.2,2,14.5,0.5,1,1,16.98096125,1.02E-21
15.1,2,14.5,0.5,1,1,16.93242415,1.08E-27
15.4,2,14.4,0.5,1,1,17.05945689,1.36E-28
15.3,2,14.4,0.5,1,1,17.01037395,2.86E-29
15.2,2,14.4,0.5,1,1,16.96122611,-3.14E-29
