pluto_spin_ini,charon_spin_ini,orbital semimajor axis_ini,eccentricity_ini,pluto_spin_fin,charon_spin_fin,orbital semimajor axis_fin,eccentricity_fin
4.7,2,18.8,0.4,1,1,16.90164488,7.03E-33
5.5,2,18.7,0.4,1,1,17.08934571,8.74E-28
5.4,2,18.7,0.4,1,1,17.05610349,-4.65E-28
5.3,2,18.7,0.4,1,1,17.02289297,1.96E-30
5.2,2,18.7,0.4,1,1,16.98970971,3.12E-28
5.1,2,18.7,0.4,1,1,16.95655717,-1.97E-31
5,2,18.7,0.4,1,1,16.92343021,-3.21E-29
5.7,2,18.6,0.4,1,1,17.08058453,-2.51E-28
5.6,2,18.6,0.4,1,1,17.04709005,2.75E-25
5.5,2,18.6,0.4,1,1,17.01361303,-4.44E-30
5.4,2,18.6,0.4,1,1,16.98017296,2.74E-29
5.3,2,18.6,0.4,1,1,16.94676213,-4.80E-31
5.2,2,18.6,0.4,1,1,16.91337568,-3.33E-27
5.9,2,18.5,0.4,1,1,17.072878,1.94E-29
5.8,2,18.5,0.4,1,1,17.03911081,9.63E-33
5.7,2,18.5,0.4,1,1,17.00537503,5.54E-22
5.6,2,18.5,0.4,1,1,16.97167321,-2.85E-30
5.5,2,18.5,0.4,1,1,16.93799054,9.15E-28
5.4,2,18.5,0.4,1,1,16.90434259,1.23E-30
6.1,2,18.4,0.4,1,1,17.0662368,1.44E-28
6,2,18.4,0.4,1,1,17.03220843,-1.02E-27
5.9,2,18.4,0.4,1,1,16.99820323,5.90E-28
5.8,2,18.4,0.4,1,1,16.96422606,-7.92E-29
5.7,2,18.4,0.4,1,1,16.93028134,-2.09E-28
6.4,2,18.3,0.4,1,1,17.09503719,-4.71E-28
6.3,2,18.3,0.4,1,1,17.06069423,1.32E-27
6.2,2,18.3,0.4,1,1,17.02638755,-3.22E-30
6.1,2,18.3,0.4,1,1,16.99211196,-1.05E-29
6,2,18.3,0.4,1,1,16.95786468,3.32E-32
5.9,2,18.3,0.4,1,1,16.92364357,-1.10E-28
6.6,2,18.2,0.4,1,1,17.09089433,1.40E-27
6.5,2,18.2,0.4,1,1,17.05627446,-1.81E-28
6.4,2,18.2,0.4,1,1,17.02169021,1.15E-27
6.3,2,18.2,0.4,1,1,16.98713157,-4.02E-29
6.2,2,18.2,0.4,1,1,16.95260731,-8.94E-29
6.1,2,18.2,0.4,1,1,16.91810993,-1.95E-29
6.8,2,18.1,0.4,1,1,17.0879077,-2.20E-28
6.7,2,18.1,0.4,1,1,17.0530055,6.27E-31
6.6,2,18.1,0.4,1,1,17.01813096,-2.96E-29
6.5,2,18.1,0.4,1,1,16.9832915,1.09E-27
6.4,2,18.1,0.4,1,1,16.94848206,-1.60E-31
6.3,2,18.1,0.4,1,1,16.91369914,1.35E-30
7,2,18,0.4,1,1,17.08609728,-3.49E-27
6.9,2,18,0.4,1,1,17.05090553,-5.12E-30
6.8,2,18,0.4,1,1,17.01574589,1.96E-28
6.7,2,18,0.4,1,1,16.98061578,2.66E-28
6.6,2,18,0.4,1,1,16.94551678,1.63E-27
6.5,2,18,0.4,1,1,16.9104477,-1.45E-28
7.2,2,17.9,0.4,1,1,17.08549757,-3.95E-28
7.1,2,17.9,0.4,1,1,17.05000305,-1.62E-30
7,2,17.9,0.4,1,1,17.01454802,-4.58E-28
6.9,2,17.9,0.4,1,1,16.97912454,2.42E-25
6.8,2,17.9,0.4,1,1,16.94373749,1.74E-21
6.7,2,17.9,0.4,1,1,16.90837155,1.37E-30
