pluto_spin_ini,charon_spin_ini,orbital semimajor axis_ini,eccentricity_ini,pluto_spin_fin,charon_spin_fin,orbital semimajor axis_fin,eccentricity_fin
1.2,40.0,16.4,0.0,1.0,1.0,17.09466037608819,0.0
1.1,40.0,16.4,0.0,1.0,1.0,17.054188272623463,0.0
1.4,40.0,16.3,0.0,1.0,1.0,17.08093206181642,0.0
1.3,40.0,16.3,0.0,0.9999999999999999,1.0,17.0401016216771,0.0
1.2,40.0,16.3,0.0,1.0,1.0,16.999312914261868,0.0
1.1,40.0,16.3,0.0,1.0,0.9999999999999999,16.9585661831902,0.0
1.6,40.0,16.2,0.0,0.9999999999999999,0.9999999999999999,17.068558474041,0.0
1.5,40.0,16.2,0.0,1.0,1.0,17.027362217380038,0.0
1.4,40.0,16.2,0.0,1.0,1.0,16.986208651545663,0.0
1.3,40.0,16.2,0.0,1.0,1.0,16.945098239516916,0.0
1.2,40.0,16.2,0.0,1.0,1.0,16.904030290233834,0.0
1.9,40.0,16.1,0.0,1.0,1.0,17.099186351415405,0.0
1.8,40.0,16.1,0.0,1.0,1.0,17.057573757896204,0.0
1.7,40.0,16.1,0.0,1.0,1.0,17.016004803615072,0.0
1.6,40.0,16.1,0.0,1.0,1.0,16.974479474498292,0.0
1.5,40.0,16.1,0.0,1.0,1.0,16.932997737299253,0.0
2.1,40.0,16.0,0.0,1.0,1.0,17.090007151341766,0.0
2.0,40.0,16.0,0.0,0.9999999999999999,0.9999999999999999,17.048013752606558,0.0
1.9,40.0,16.0,0.0,0.9999999999999999,1.0,17.00606480825199,0.0
1.8,40.0,16.0,0.0,1.0,1.0,16.964160295822275,0.0
1.7,40.0,16.0,0.0,1.0,1.0,16.922300201247943,0.0
2.3,40.0,15.9,0.0,1.0,1.0,17.08229712640013,0.0
2.2,40.0,15.9,0.0,1.0,1.0,17.039915393533626,0.0
2.1,40.0,15.9,0.0,1.0,1.0,16.997578957787347,0.0
2.0,40.0,15.9,0.0,0.9999999999999999,1.0,16.9552877882501,0.0
1.9,40.0,15.9,0.0,1.0,1.0,16.913041868039087,0.0
2.5,40.0,15.8,0.0,1.0,0.9999999999999999,17.076094769462543,0.0
2.4,40.0,15.8,0.0,1.0,1.0,17.033316989164916,0.0
2.3,40.0,15.8,0.0,1.0,1.0,16.990585234593333,0.0
2.2,40.0,15.8,0.0,1.0,1.0,16.947899723838727,0.0
2.1,40.0,15.8,0.0,1.0,1.0,16.905260321845898,0.0
2.7,40.0,15.7,0.0,1.0,1.0,17.07143985189467,0.0
2.6,40.0,15.7,0.0,1.0,0.9999999999999999,17.02825796437742,0.0
2.5,40.0,15.7,0.0,1.0,1.0,16.985123165556026,0.0
2.4,40.0,15.7,0.0,1.0,1.0,16.94203535063384,0.0
2.9,40.0,15.6,0.0,1.0,1.0,17.068373576418537,0.0
2.8,40.0,15.6,0.0,1.0,1.0,17.024779434684167,0.0
2.7,40.0,15.6,0.0,1.0,1.0,16.981233243928994,0.0
2.6,40.0,15.6,0.0,1.0,1.0,16.937734975685387,0.0
3.1,40.0,15.5,0.0,1.0,1.0,17.066938661497193,0.0
3.0,40.0,15.5,0.0,1.0,1.0,17.02292382243958,0.0
2.9,40.0,15.5,0.0,1.0,1.0,16.978957844450978,0.0
2.8,40.0,15.5,0.0,1.0,1.0,16.935040713849297,0.0
3.3,40.0,15.4,0.0,0.9999999999999999,1.0,17.067179391838852,0.0
3.2,40.0,15.4,0.0,1.0,0.9999999999999999,17.022735120383352,0.0
3.1,40.0,15.4,0.0,1.0,1.0,16.978340636323885,0.0
3.0,40.0,15.4,0.0,1.0,1.0,16.933996009170176,0.0
3.5,40.0,15.3,0.0,1.0,1.0,17.069141578518927,0.0
3.4,40.0,15.3,0.0,1.0,1.0,17.02425886695058,0.0
3.3,40.0,15.3,0.0,1.0,1.0,16.979426991920892,0.0
3.2,40.0,15.3,0.0,0.9999999999999999,1.0,16.934645934072538,0.0
3.7,40.0,15.2,0.0,1.0,1.0,17.07287308898648,0.0
3.6,40.0,15.2,0.0,1.0,1.0,17.0275424182825,0.0
3.5,40.0,15.2,0.0,1.0,1.0,16.98226388582077,0.0
3.4,40.0,15.2,0.0,1.0,1.0,16.937037173822834,0.0
3.9,40.0,15.1,0.0,1.0,1.0,17.07842295331854,0.0
3.8,40.0,15.1,0.0,1.0,1.0,17.032635452965703,0.0
3.7,40.0,15.1,0.0,1.0,1.0,16.98690029721052,0.0
3.6,40.0,15.1,0.0,1.0,1.0,16.941218181592394,0.0
4.1,40.0,15.0,0.0,1.0,1.0,17.085839330840706,0.0
4.0,40.0,15.0,0.0,1.0,1.0,17.039585180600966,0.0
3.9,40.0,15.0,0.0,1.0,1.0,16.99338429093253,0.0
3.8,40.0,15.0,0.0,1.0,1.0,16.94723709706456,0.0
3.7,40.0,15.0,0.0,1.0,0.9999999999999999,16.901146625384886,0.0
4.3,40.0,14.9,0.0,1.0,1.0,17.095180842144245,0.0
4.2,40.0,14.9,0.0,1.0,1.0,17.04844882765385,0.0
4.1,40.0,14.9,0.0,1.0,1.0,17.001771777179396,0.0
4.0,40.0,14.9,0.0,1.0,1.0,16.9551498552361,0.0
3.9,40.0,14.9,0.0,1.0,1.0,16.908583287834592,0.0
4.4,40.0,14.8,0.0,1.0,1.0,17.05927898143831,0.0
4.3,40.0,14.8,0.0,1.0,1.0,17.012115743610355,0.0
4.2,40.0,14.8,0.0,0.9999999999999999,1.0,16.96500882831897,0.0
4.1,40.0,14.8,0.0,1.0,1.0,16.917958095377962,0.0
4.6,40.0,14.7,0.0,1.0,1.0,17.072134319500247,0.0
4.5,40.0,14.7,0.0,1.0,1.0,17.024474077824557,0.0
4.4,40.0,14.7,0.0,1.0,1.0,16.97687107819229,0.0
4.3,40.0,14.7,0.0,1.0,0.9999999999999999,16.929325347662562,0.0
4.8,40.0,14.6,0.0,1.0,1.0,17.087071878657053,0.0
4.7,40.0,14.6,0.0,1.0,1.0,17.03890325190088,0.0
4.6,40.0,14.6,0.0,1.0,1.0,16.990793123172256,0.0
4.5,40.0,14.6,0.0,1.0,1.0,16.942741458952145,0.0
4.9,40.0,14.5,0.0,1.0,1.0,17.055465034573604,0.0
4.8,40.0,14.5,0.0,1.0,1.0,17.00683635965291,0.0
4.7,40.0,14.5,0.0,1.0,1.0,16.958267370286794,0.0
4.6,40.0,14.5,0.0,1.0,1.0,16.909758048782773,0.0
5.1,40.0,14.4,0.0,1.0,1.0,17.074222727495968,0.0
5.0,40.0,14.4,0.0,1.0,1.0,17.025063712982345,0.0
4.9,40.0,14.4,0.0,1.0,1.0,16.97596565936203,0.0
4.8,40.0,14.4,0.0,1.0000000000000002,1.0,16.926928273058298,0.0
5.3,40.0,14.3,0.0,0.9999999999999999,1.0,17.095242154137022,0.0
5.2,40.0,14.3,0.0,1.0,1.0,17.04554040429795,0.0
5.1,40.0,14.3,0.0,1.0,1.0,16.995900667508646,0.0
5.0,40.0,14.3,0.0,1.0,1.0,16.94632664503916,0.0
5.4,40.0,14.2,0.0,1.0,1.0,17.06833655478434,0.0
5.3,40.0,14.2,0.0,1.0,1.0,17.018144196031834,0.0
5.2,40.0,14.2,0.0,1.0,1.0,16.968019733323356,0.0
5.1,40.0,14.2,0.0,1.0,1.0,16.91795277440389,0.0
5.6,40.0,14.1,0.0,0.9999999999999999,1.0,17.093526375236635,0.0
5.5,40.0,14.1,0.0,1.0,1.0,17.042764600415435,0.0
5.4,40.0,14.1,0.0,1.0,1.0,16.992066252313805,0.0
5.3,40.0,14.1,0.0,1.0,1.0,16.941437210563166,0.0
5.7,40.0,14.0,0.0,1.0,1.0,17.0698278381344,0.0
5.6,40.0,14.0,0.0,1.0,0.9999999999999999,17.01855405465752,0.0
5.5,40.0,14.0,0.0,1.0,1.0,16.9673466695209,0.0
5.4,40.0,14.0,0.0,1.0,1.0,16.916204929794187,0.0
5.9,40.0,13.9,0.0,1.0,1.0,17.099415808407432,0.0
5.8,40.0,13.9,0.0,1.0,1.0,17.047555607170903,0.0
5.7,40.0,13.9,0.0,1.0,1.0,16.995755603819703,0.0
5.6,40.0,13.9,0.0,1.0,1.0,16.944019514571163,0.0
6.0,40.0,13.8,0.0,1.0,1.0,17.079139190045233,0.0
5.9,40.0,13.8,0.0,1.0,1.0,17.026741387720385,0.0
5.8,40.0,13.8,0.0,1.0,1.0,16.974404254781483,0.0
5.7,40.0,13.8,0.0,1.0,1.0,16.92213871889927,0.0
6.1,40.0,13.7,0.0,1.0,1.0,17.060370764374664,0.0
6.0,40.0,13.7,0.0,1.0,1.0,17.00741725459536,0.0
5.9,40.0,13.7,0.0,0.9999999999999999,0.9999999999999999,16.954534452195265,0.0
5.8,40.0,13.7,0.0,1.0,1.0,16.901722306619195,0.0
6.3,40.0,13.6,0.0,1.0,1.0,17.096748834499614,0.0
6.2,40.0,13.6,0.0,1.0,1.0,17.043161879801012,0.0
6.1,40.0,13.6,0.0,1.0,1.0,16.98964727366277,0.0
6.0,40.0,13.6,0.0,0.9999999999999999,1.0,16.93620499516,0.0
6.4,40.0,13.5,0.0,1.0,1.0,17.0817232153711,0.0
6.3,40.0,13.5,0.0,1.0,1.0,17.027560765830554,0.0
6.2,40.0,13.5,0.0,1.0,1.0,16.973472277664687,0.0
6.1,40.0,13.5,0.0,1.0,1.0,16.91945769745896,0.0
6.5,40.0,13.4,0.0,1.0,1.0,17.068371210270403,0.0
6.4,40.0,13.4,0.0,1.0,1.0,17.013619951359154,0.0
6.3,40.0,13.4,0.0,1.0,1.0,16.958945181842452,0.0
6.2,40.0,13.4,0.0,1.0,1.0,16.904344488573415,0.0
6.6,40.0,13.3,0.0,1.0,0.9999999999999999,17.056744509670377,0.0
6.5,40.0,13.3,0.0,1.0,1.0,17.00140510007152,0.0
6.4,40.0,13.3,0.0,1.0,1.0,16.946108974242073,0.0
6.7,40.0,13.2,0.0,1.0,1.0,17.046869989470714,0.0
