pluto_spin_ini,charon_spin_ini,orbital semimajor axis_ini,eccentricity_ini,pluto_spin_fin,charon_spin_fin,orbital semimajor axis_fin,eccentricity_fin
1.2,2.0,16.7,0.1,1.0,1.0,17.089931207583426,1.708063548521282e-29
1.1,2.0,16.7,0.1,1.0,1.0,17.04859817955358,1.1813088845309411e-27
1.4,2.0,16.6,0.1,1.0,1.0,17.078224918339963,9.017909908609212e-29
1.3,2.0,16.6,0.1,1.0,1.0,17.03652907661112,1.1223470386158028e-27
1.2,2.0,16.6,0.1,1.0,1.0,16.994866292055402,2.2006672241873397e-28
1.1,2.0,16.6,0.1,1.0,0.9999999999999999,16.953239682841396,7.41556450249147e-33
1.6,2.0,16.5,0.1,1.0,1.0,17.067916147416966,-6.69898487547654e-29
1.5,2.0,16.5,0.1,1.0,1.0,17.025848394571945,8.561325236988465e-28
1.4,2.0,16.5,0.1,1.0,1.0,16.983816544485343,-4.498150853994047e-28
1.3,2.0,16.5,0.1,1.0,1.0,16.941821675177742,2.472473368282362e-32
1.8,2.0,16.4,0.1,1.0,1.0,17.05904003726365,2.4671319032897734e-30
1.7,2.0,16.4,0.1,1.0,1.0,17.01659474202127,-3.352689060392374e-31
1.6,2.0,16.4,0.1,1.0,1.0,16.974185887851,-6.702658759228139e-29
1.5,2.0,16.4,0.1,1.0,1.0,16.931813568413528,1.7229834480034176e-30
2.1,2.0,16.3,0.1,1.0,1.0,17.094499836412723,-8.354550405940021e-28
2.0,2.0,16.3,0.1,1.0,1.0,17.051632816942952,-5.929165416945683e-30
1.9,2.0,16.3,0.1,1.0,1.0,17.00880284077552,-7.6801487984003975e-28
1.8,2.0,16.3,0.1,1.0,1.0,16.966010222156395,-1.298702788749319e-21
1.7,2.0,16.3,0.1,1.0,1.0,16.92325461509218,6.565720928204504e-28
2.3,2.0,16.2,0.1,1.0,1.0,17.088991828901552,-2.8247029044997117e-28
2.2,2.0,16.2,0.1,1.0,1.0,17.045732110202714,-3.3078603458209784e-30
2.1,2.0,16.2,0.1,1.0,0.9999999999999999,17.00251041152147,1.1924239040194203e-29
2.0,2.0,16.2,0.1,1.0,1.0,16.959326599605784,-5.875683286658791e-22
1.9,2.0,16.2,0.1,1.0,1.0,16.91618050122108,-3.8089673096358156e-28
2.5,2.0,16.1,0.1,1.0,0.9999999999999999,17.085036705407195,-1.037784878784941e-30
2.4,2.0,16.1,0.1,1.0,1.0,17.041376996493483,1.5894375323750363e-31
2.3,2.0,16.1,0.1,1.0,1.0,16.997756084533588,8.418332555171542e-22
2.2,2.0,16.1,0.1,1.0,1.0,16.95417360622341,-4.5528382387409546e-29
2.1,2.0,16.1,0.1,1.0,1.0,16.910629730863462,3.9550132971093824e-30
2.7,2.0,16.0,0.1,1.0,1.0,17.0826749537618,-1.6912957473542862e-30
2.6,2.0,16.0,0.1,1.0,1.0,17.038607834107253,-1.2380218765005376e-28
2.5,2.0,16.0,0.1,1.0,1.0,16.994579889796366,-7.897666573194268e-26
2.4,2.0,16.0,0.1,1.0,1.0,16.950591162528852,7.690211980680723e-29
2.3,2.0,16.0,0.1,1.0,1.0,16.906641807411976,2.3390358692312817e-27
2.9,2.0,15.9,0.1,1.0,1.0,17.081948585755775,4.946259925163599e-30
2.8,2.0,15.9,0.1,1.0,1.0,17.037465769131835,-2.8373573992170404e-28
2.7,2.0,15.9,0.1,1.0,1.0,16.993023047520527,-2.5430634587171925e-28
2.6,2.0,15.9,0.1,1.0,1.0,16.948620412161485,9.72213474584703e-28
2.5,2.0,15.9,0.1,1.0,1.0,16.90425778354863,4.004025305153363e-29
3.1,2.0,15.8,0.1,1.0,1.0,17.082900744103828,-8.980319893504443e-31
3.0,2.0,15.8,0.1,1.0,1.0,17.037994233179692,8.528968680758101e-30
2.9,2.0,15.8,0.1,1.0,1.0,16.993128658336477,-3.270419142446088e-28
2.8,2.0,15.8,0.1,1.0,1.0,16.948303864003538,-6.532934762646379e-28
2.7,2.0,15.8,0.1,0.9999999999999999,1.0,16.903519775358617,5.244397773903034e-30
3.3,2.0,15.7,0.1,1.0,1.0,17.08557603963791,1.1887874898718597e-27
3.2,2.0,15.7,0.1,1.0,1.0,17.040237615487843,-6.932903837476698e-26
3.1,2.0,15.7,0.1,1.0,1.0,16.994940909606942,1.9955177170860253e-29
3.0,2.0,15.7,0.1,1.0,1.0,16.949685642847573,-1.3995364615703642e-29
2.9,2.0,15.7,0.1,1.0,1.0,16.90447195930633,-6.1773428495455054e-30
3.5,2.0,15.6,0.1,1.0,1.0,17.090021036635804,-8.00098221666414e-30
3.4,2.0,15.6,0.1,1.0,1.0,17.044242018598357,1.070864915293914e-27
3.3,2.0,15.6,0.1,0.9999999999999999,1.0,16.998505460251533,6.191408014778488e-30
3.2,2.0,15.6,0.1,1.0,1.0,16.95281133086906,1.5304420711008898e-29
3.1,2.0,15.6,0.1,1.0,1.0,16.90715961180639,-1.9379213569011105e-30
3.7,2.0,15.5,0.1,1.0,1.0,17.09628350601043,2.509059394406349e-30
3.6,2.0,15.5,0.1,1.0,0.9999999999999999,17.050055135779253,-2.8123846408255647e-27
3.5,2.0,15.5,0.1,1.0,1.0,17.00387005498881,-1.5816036094633642e-26
3.4,2.0,15.5,0.1,1.0,1.0,16.957728169935667,-3.494106465639349e-29
3.3,2.0,15.5,0.1,0.9999999999999999,1.0,16.91162944484594,3.465487611197053e-32
3.8,2.0,15.4,0.1,1.0,1.0,17.0577263424872,3.2915522300697793e-31
3.7,2.0,15.4,0.1,1.0,1.0,17.011083619760036,1.4059107022079386e-31
3.6,2.0,15.4,0.1,1.0,1.0,16.96448498613192,1.002978003402609e-27
3.5,2.0,15.4,0.1,1.0,1.0,16.917930416106174,-1.2456582855828985e-32
4.0,2.0,15.3,0.1,1.0,1.0,17.067306927455427,-2.1634353969654455e-30
3.9,2.0,15.3,0.1,1.0,1.0,17.020197116934316,3.1685122341683884e-29
3.8,2.0,15.3,0.1,1.0,1.0,16.973132456353756,-3.1632376445915655e-30
3.7,2.0,15.3,0.1,1.0,1.0,16.9261126243034,-4.224102244294284e-27
4.2,2.0,15.2,0.1,1.0,1.0,17.07884872509869,8.938023649811012e-28
4.1,2.0,15.2,0.1,1.0,1.0,17.031263379115263,-2.8314816809704793e-32
4.0,2.0,15.2,0.1,1.0,1.0,16.983723016641708,-5.249666619390504e-29
3.9,2.0,15.2,0.1,1.0,1.0,16.936228425715843,-4.76120763515566e-29
4.4,2.0,15.1,0.1,1.0,1.0,17.09240864952045,6.41123534615061e-28
4.3,2.0,15.1,0.1,1.0,1.0,17.0443359274088,-4.982780716857012e-31
4.2,2.0,15.1,0.1,1.0,1.0,16.996310049128752,-5.501038282122599e-27
4.1,2.0,15.1,0.1,1.0,1.0,16.9483309064915,-7.292463545155283e-28
4.0,2.0,15.1,0.1,1.0,0.9999999999999999,16.90039841817882,6.898312403776673e-33
4.5,2.0,15.0,0.1,1.0,1.0,17.05947332161608,-3.9881526220816217e-28
4.4,2.0,15.0,0.1,1.0,1.0,17.010951722501655,4.468197606397467e-31
4.3,2.0,15.0,0.1,1.0,1.0,16.962477830737242,9.981363096775241e-33
4.2,2.0,15.0,0.1,1.0,1.0,16.914051575147273,3.5875385613334715e-29
4.7,2.0,14.9,0.1,1.0,1.0,17.07673340185018,-1.123212491128021e-25
4.6,2.0,14.9,0.1,1.0,1.0,17.02770560818386,-4.815204515540927e-29
4.5,2.0,14.9,0.1,1.0,1.0,16.978726506309446,-2.572811051492265e-30
4.4,2.0,14.9,0.1,1.0,1.0,16.929796028572287,1.0092474597642197e-21
4.9,2.0,14.8,0.1,1.0,1.0,17.096177098417687,1.3067073682522813e-27
4.8,2.0,14.8,0.1,1.0,1.0,17.04663227209593,-8.906623556846726e-30
4.7,2.0,14.8,0.1,1.0,1.0,16.997137194444388,-8.14222634491904e-31
4.6,2.0,14.8,0.1,0.9999999999999999,1.0,16.94769175770665,-5.1283039410928284e-33
5.0,2.0,14.7,0.1,1.0,1.0,17.06779487364382,1.5532977847192848e-29
4.9,2.0,14.7,0.1,1.0,0.9999999999999999,17.017772829796883,5.460364421086874e-30
4.8,2.0,14.7,0.1,1.0,1.0,16.96780131010946,-5.085663050756506e-31
4.7,2.0,14.7,0.1,1.0,1.0,16.91788039440656,2.254669387776372e-29
5.2,2.0,14.6,0.1,1.0,1.0,17.091258067419894,-4.9151740852932634e-30
5.1,2.0,14.6,0.1,1.0,1.0,17.04069728131728,3.1093037626394773e-30
5.0,2.0,14.6,0.1,1.0,1.0,16.990188331671224,1.0916903459384611e-27
4.9,2.0,14.6,0.1,1.0,1.0,16.939731032950544,9.66433011590075e-30
5.3,2.0,14.5,0.1,1.0,1.0,17.06597874465933,1.6411760555959912e-27
5.2,2.0,14.5,0.1,1.0,1.0,17.01492045816216,-1.789692156912221e-26
5.1,2.0,14.5,0.1,1.0,1.0,16.96391499927968,8.133043699893846e-22
5.0,2.0,14.5,0.1,1.0,1.0,16.912962296045293,-1.574779628575148e-32
5.5,2.0,14.4,0.1,1.0,1.0,17.09368697330625,1.1694123783951878e-27
5.4,2.0,14.4,0.1,1.0,1.0,17.042067206946,6.56555206780357e-28
5.3,2.0,14.4,0.1,1.0,1.0,16.990501440883996,-5.850455749286786e-29
5.2,2.0,14.4,0.1,1.0,1.0,16.938989542342764,-1.4945036913865644e-30
5.6,2.0,14.3,0.1,1.0,1.0,17.071700824196075,3.658371902099127e-28
5.5,2.0,14.3,0.1,1.0,1.0,17.019562208955662,-5.249792011253418e-29
5.4,2.0,14.3,0.1,1.0,1.0,16.96747864226089,-8.173542395511331e-30
5.3,2.0,14.3,0.1,1.0,1.0,16.915450057919276,2.9426190496744986e-28
5.7,2.0,14.2,0.1,1.0,1.0,17.051171992572485,8.586901188881073e-22
5.6,2.0,14.2,0.1,1.0,1.0,16.998503858111174,9.42112221108886e-28
5.5,2.0,14.2,0.1,1.0,1.0,16.945891935170206,-2.630543176779054e-28
5.9,2.0,14.1,0.1,1.0,1.0,17.0854085450953,-1.4309762810072068e-29
5.8,2.0,14.1,0.1,1.0,1.0,17.032142464714838,1.1334385580997503e-27
5.7,2.0,14.1,0.1,1.0,1.0,16.978933868578885,1.1909919155943053e-27
5.6,2.0,14.1,0.1,1.0,1.0,16.925782631108984,-3.5377569015209424e-28
6.0,2.0,14.0,0.1,1.0,1.0,17.068474772122986,-1.663338652295124e-30
5.9,2.0,14.0,0.1,1.0,1.0,17.014655749543888,1.7127315677219849e-31
5.8,2.0,14.0,0.1,1.0,1.0,16.9608954017888,6.38142939014604e-28
5.7,2.0,14.0,0.1,1.0,1.0,16.907193634979013,-1.1905132292819365e-29
6.1,2.0,13.9,0.1,0.9999999999999999,1.0,17.05314068261184,2.8610373688415598e-30
6.0,2.0,13.9,0.1,1.0,1.0,16.99875704676091,1.4755596410486946e-26
5.9,2.0,13.9,0.1,1.0,1.0,16.944433328924216,-9.045678873430645e-31
6.3,2.0,13.8,0.1,1.0,1.0,17.094474996886873,1.689976856380467e-30
6.2,2.0,13.8,0.1,1.0,1.0,17.03945342259464,-2.6776857673059416e-30
6.1,2.0,13.8,0.1,1.0,1.0,16.984493181037337,-1.2719017337366804e-28
6.0,2.0,13.8,0.1,0.9999999999999999,0.9999999999999999,16.929594149917726,4.25929842344578e-29
6.4,2.0,13.7,0.1,1.0,1.0,17.083074119320727,-8.19896070215174e-31
6.3,2.0,13.7,0.1,1.0,1.0,17.027462215556803,-1.628434279167693e-30
6.2,2.0,13.7,0.1,1.0,1.0,16.971912978413833,1.0656878949322386e-27
6.1,2.0,13.7,0.1,1.0,1.0,16.91642627132923,-2.1106368475093967e-28
6.5,2.0,13.6,0.1,0.9999999999999999,0.9999999999999999,17.073433105280625,2.0229443254621213e-30
6.4,2.0,13.6,0.1,1.0,1.0,17.017218049111335,-4.091825024135713e-28
6.3,2.0,13.6,0.1,0.9999999999999999,1.0,16.961067026809932,1.0336953714519657e-21
6.2,2.0,13.6,0.1,1.0,1.0,16.90497989168014,1.6867257412982082e-30
6.6,2.0,13.5,0.1,1.0,1.0,17.06560535429043,-2.375050803115744e-30
6.5,2.0,13.5,0.1,1.0,1.0,17.008773910509397,8.548338284478024e-32
6.4,2.0,13.5,0.1,1.0,1.0,16.95200790561558,-3.167315757422579e-30
6.7,2.0,13.4,0.1,1.0,1.0,17.059646279065372,1.632710836747063e-28
6.6,2.0,13.4,0.1,1.0,1.0,17.00218486962003,1.4850122099192007e-27
6.5,2.0,13.4,0.1,1.0,0.9999999999999999,16.944790285248917,-9.250739429154882e-33
6.8,2.0,13.3,0.1,1.0,1.0,17.055613741797284,-5.1673561915282355e-34
6.7,2.0,13.3,0.1,1.0,1.0,16.997508122020967,-5.5219641664506045e-27
6.6,2.0,13.3,0.1,1.0,1.0,16.939470911672835,4.113098747907713e-29
6.9,2.0,13.2,0.1,1.0,1.0,17.053567832742974,-4.729436214372566e-28
6.8,2.0,13.2,0.1,1.0,1.0,16.99480346398965,1.1577435436946396e-29
6.7,2.0,13.2,0.1,1.0,1.0,16.93610906063729,2.834159716804758e-31
7.0,2.0,13.1,0.1,1.0,1.0,17.053570922187863,-4.537757928568636e-29
6.9,2.0,13.1,0.1,1.0,1.0,16.99413281004991,1.0255026025663914e-27
6.8,2.0,13.1,0.1,1.0,1.0,16.934766262718565,-2.857927404354847e-28
7.1,2.0,13.0,0.1,1.0,1.0,17.05568804586192,4.188765038733504e-28
7.0,2.0,13.0,0.1,1.0,1.0,16.995560622709103,1.1186820205406737e-27
6.9,2.0,13.0,0.1,1.0,1.0,16.935506431561485,7.012802075723491e-28
7.2,2.0,12.9,0.1,1.0,1.0,17.059986049576256,-5.733095187913503e-28
7.1,2.0,12.9,0.1,0.9999999999999999,1.0,16.999154102685758,-1.15430018232419e-32
7.0,2.0,12.9,0.1,1.0,1.0,16.93839625250646,-1.592859296582773e-30
7.3,2.0,12.8,0.1,1.0,1.0,17.06653707910385,4.961246786573095e-30
7.2,2.0,12.8,0.1,1.0,1.0,17.004982300416813,3.052738181108139e-28
7.1,2.0,12.8,0.1,1.0,1.0,16.94350427859491,6.495461330133458e-28
7.4,2.0,12.7,0.1,1.0,1.0,17.075413873179713,1.0274104442414775e-27
7.3,2.0,12.7,0.1,1.0,1.0,17.0131199667851,-2.075883415097286e-28
7.2,2.0,12.7,0.1,1.0,1.0,16.950904522158556,7.168033438302942e-30
7.5,2.0,12.6,0.1,1.0,1.0,17.08669302014229,1.824489938409613e-29
7.4,2.0,12.6,0.1,1.0,1.0,17.023642051863963,-2.1745238400343956e-28
7.3,2.0,12.6,0.1,1.0,1.0,16.960671596265577,-6.088488523888136e-31
7.5,2.0,12.5,0.1,1.0,1.0,17.036628039704013,-3.051736039332622e-28
7.4,2.0,12.5,0.1,1.0,1.0,16.972884139974777,-7.858732874288891e-28
7.3,2.0,12.5,0.1,1.0,1.0,16.909222618038104,-3.1295562240544147e-31
7.6,2.0,12.4,0.1,1.0,1.0,17.052160495459447,8.929549585821266e-22
7.5,2.0,12.4,0.1,1.0,1.0,16.98762411512136,9.241762054986557e-28
7.4,2.0,12.4,0.1,1.0,1.0,16.923172168624337,6.367610067936635e-28
7.7,2.0,12.3,0.1,1.0,1.0,17.070325702202744,7.980644719340717e-28
7.6,2.0,12.3,0.1,1.0,1.0,17.004977165619866,7.869465009037046e-27
7.5,2.0,12.3,0.1,1.0,1.0,16.939715179428973,-5.3887858450070474e-33
7.8,2.0,12.2,0.1,1.0,1.0,17.091213783079596,-6.597759131939411e-29
7.7,2.0,12.2,0.1,1.0,1.0,17.025032716506743,7.283391995685598e-28
7.6,2.0,12.2,0.1,1.0,1.0,16.958940367054833,1.0936230078139285e-27
7.8,2.0,12.1,0.1,1.0,1.0,17.0478841541376,9.18771002979834e-30
7.7,2.0,12.1,0.1,1.0,1.0,16.980940351827083,1.0645792512825284e-27
7.6,2.0,12.1,0.1,1.0,1.0,16.9140873218631,-5.669090018910008e-26
7.9,2.0,12.0,0.1,1.0,1.0,17.07362908647829,5.804471548684936e-29
7.8,2.0,12.0,0.1,1.0,1.0,17.005811919162753,3.876633691015997e-30
7.7,2.0,12.0,0.1,1.0,1.0,16.938087923880282,7.924892939130517e-28
7.9,2.0,11.9,0.1,1.0,1.0,17.033656376956035,5.594654635330514e-26
7.8,2.0,11.9,0.1,1.0,0.9999999999999999,16.965038797645217,-1.3284816403014922e-29
8.0,2.0,11.8,0.1,1.0,1.0,17.064579381540828,-6.168088493571348e-28
7.9,2.0,11.8,0.1,1.0,1.0,16.99504485533007,8.074884177086976e-31
7.8,2.0,11.8,0.1,1.0,1.0,16.925608084766996,-2.4235396452948714e-31
8.1,2.0,11.7,0.1,0.9999999999999999,1.0,17.098693774587318,-1.507118401533468e-30
8.0,2.0,11.7,0.1,1.0,0.9999999999999999,17.028217511831578,-2.351930181648593e-28
7.9,2.0,11.7,0.1,1.0,1.0,16.95784192168769,2.37143323164509e-27
8.1,2.0,11.6,0.1,1.0,1.0,17.06466850762865,-6.859849779688565e-30
8.0,2.0,11.6,0.1,1.0,1.0,16.9933288824711,1.1446886044210245e-25
7.9,2.0,11.6,0.1,1.0,1.0,16.92209237081542,-2.770619289979487e-33
8.1,2.0,11.5,0.1,1.0,1.0,17.03218984799092,9.045978974063889e-28
8.0,2.0,11.5,0.1,1.0,1.0,16.959965928117253,5.624036781982731e-30
8.2,2.0,11.4,0.1,1.0,1.0,17.07454634017156,-1.1938099915578155e-29
8.1,2.0,11.4,0.1,1.0,1.0,17.001310731859633,9.278798954115796e-28
8.0,2.0,11.4,0.1,1.0,1.0,16.928181364122473,-5.637230829339912e-29
8.2,2.0,11.3,0.1,1.0,1.0,17.04625524440636,2.631910374547592e-29
8.1,2.0,11.3,0.1,1.0,1.0,16.972085858380755,-5.066192400522783e-30
8.3,2.0,11.2,0.1,1.0,1.0,17.094940884911335,-7.356791659517149e-28
8.2,2.0,11.2,0.1,1.0,1.0,17.019702513950584,-1.976582150808015e-28
