pluto_spin_ini,charon_spin_ini,orbital semimajor axis_ini,eccentricity_ini,pluto_spin_fin,charon_spin_fin,orbital semimajor axis_fin,eccentricity_fin
3.7,2.0,18.9,0.4,1.0,1.0,16.97172297437465,5.046481573959917e-29
3.6,2.0,18.9,0.4,1.0,0.9999999999999999,16.937471790840675,-5.3820056756434935e-27
3.5,2.0,18.9,0.4,1.0,0.9999999999999999,16.90324733675002,-2.3578385648460235e-31
4.2,2.0,18.8,0.4,1.0,1.0,17.06738810465606,-3.6182858893948004e-28
4.1,2.0,18.8,0.4,1.0,0.9999999999999999,17.03279707418986,-4.50952196633195e-29
4.0,2.0,18.8,0.4,1.0,1.0,16.998230366758733,5.817441499122353e-31
3.9,2.0,18.8,0.4,1.0,1.0,16.96369111946353,-2.831601360407942e-29
3.8,2.0,18.8,0.4,1.0,1.0,16.929170681565033,1.2523376300194669e-29
4.5,2.0,18.7,0.4,1.0,0.9999999999999999,17.096147326837993,-6.671096124572683e-29
4.4,2.0,18.7,0.4,1.0,1.0,17.06125797336138,-5.258000625907843e-30
4.3,2.0,18.7,0.4,1.0,1.0,17.026393593234705,3.4028971616459465e-30
4.2,2.0,18.7,0.4,1.0,1.0,16.991553767465,-3.2918632064830314e-31
4.1,2.0,18.7,0.4,1.0,1.0,16.956738517245384,-1.5169303165182462e-30
4.0,2.0,18.7,0.4,1.0,1.0,16.92194819807235,1.5611237190571396e-29
4.7,2.0,18.6,0.4,1.0,1.0,17.091417192203874,1.2590154787846641e-27
4.6,2.0,18.6,0.4,1.0,1.0,17.05624948875717,9.44667785729969e-28
4.5,2.0,18.6,0.4,1.0,1.0,17.02110686457397,-4.777506124384958e-30
4.4,2.0,18.6,0.4,1.0,1.0,16.985989511574275,-5.244673159483195e-28
4.3,2.0,18.6,0.4,1.0,1.0,16.950897188494334,4.727655725069606e-31
4.2,2.0,18.6,0.4,1.0,1.0,16.91582981892521,8.570321344506827e-22
4.9,2.0,18.5,0.4,1.0,1.0,17.087837683948287,9.261654634479318e-26
4.8,2.0,18.5,0.4,1.0,1.0,17.05238726521551,-3.9172216557483104e-28
4.7,2.0,18.5,0.4,1.0,1.0,17.016962198390043,9.276161960954626e-28
4.6,2.0,18.5,0.4,1.0,1.0,16.98156253013303,-1.492064401040958e-28
4.5,2.0,18.5,0.4,1.0,1.0,16.94618831987082,-3.3258677548712387e-29
4.4,2.0,18.5,0.4,1.0,1.0,16.91083971930164,9.300789701059276e-28
5.1,2.0,18.4,0.4,1.0,1.0,17.085434734264272,-9.594971812525657e-22
5.0,2.0,18.4,0.4,1.0,1.0,17.049696634760682,-1.975896804246957e-30
4.9,2.0,18.4,0.4,1.0,1.0,17.013984721568182,1.0951431286436877e-27
4.8,2.0,18.4,0.4,1.0,1.0,16.978298395208167,9.634950380756515e-28
4.7,2.0,18.4,0.4,1.0,1.0,16.94263784638094,-1.1724731193555246e-29
4.6,2.0,18.4,0.4,1.0,1.0,16.907003167557104,-1.9778338746040042e-28
5.3,2.0,18.3,0.4,1.0,1.0,17.08423561039494,-4.495452259178423e-29
5.2,2.0,18.3,0.4,1.0,1.0,17.04820518612528,-4.9771907660271455e-28
5.1,2.0,18.3,0.4,1.0,1.0,17.012201150245545,3.2427694000722985e-33
5.0,2.0,18.3,0.4,1.0,1.0,16.9762232640719,4.0162286672063577e-29
4.9,2.0,18.3,0.4,1.0,1.0,16.940272032948034,-1.5950444215295021e-27
4.8,2.0,18.3,0.4,1.0,1.0,16.904345165456334,-2.876954771699766e-29
5.5,2.0,18.2,0.4,1.0,1.0,17.084267434401653,1.3764878917805896e-27
5.4,2.0,18.2,0.4,1.0,1.0,17.04793977076858,-1.5176916834106164e-21
5.3,2.0,18.2,0.4,1.0,1.0,17.011638833110883,3.3975275230905545e-31
5.2,2.0,18.2,0.4,1.0,1.0,16.975364655672536,-7.508648057087361e-29
5.1,2.0,18.2,0.4,1.0,1.0,16.939117196876794,-2.5522767555674426e-29
5.0,2.0,18.2,0.4,1.0,0.9999999999999999,16.902896433431202,3.432374627922225e-30
5.7,2.0,18.1,0.4,1.0,1.0,17.085558905542133,-7.211815580113342e-28
5.6,2.0,18.1,0.4,1.0,1.0,17.048928887197096,9.258660553726378e-28
5.5,2.0,18.1,0.4,1.0,1.0,17.012326001818654,1.2146426789419345e-27
5.4,2.0,18.1,0.4,1.0,1.0,16.975750359505323,9.17652395835931e-28
5.3,2.0,18.1,0.4,1.0,1.0,16.939201953793653,2.0040629371385862e-27
5.2,2.0,18.1,0.4,1.0,1.0,16.90268047941374,7.396533489130424e-28
5.9,2.0,18.0,0.4,1.0,1.0,17.08813918905389,-6.791361400059031e-29
5.8,2.0,18.0,0.4,1.0,1.0,17.05120130261607,1.248352424144725e-27
5.7,2.0,18.0,0.4,1.0,1.0,17.014291844030648,-1.218306564629621e-28
5.6,2.0,18.0,0.4,1.0,1.0,16.97740947380761,3.205352430584656e-22
5.5,2.0,18.0,0.4,1.0,1.0,16.940554717107368,-1.448806119699949e-26
5.4,2.0,18.0,0.4,1.0,1.0,16.90372760065134,-4.88806113299249e-22
6.1,2.0,17.9,0.4,1.0,1.0,17.092038454839926,-3.31115378051003e-31
6.0,2.0,17.9,0.4,1.0,1.0,17.054788147113282,-1.9685038592653605e-32
5.9,2.0,17.9,0.4,1.0,1.0,17.017565923428997,-1.187341664601898e-27
5.8,2.0,17.9,0.4,1.0,1.0,16.980371772377737,1.1364208793681144e-28
5.7,2.0,17.9,0.4,1.0,0.9999999999999999,16.943205723036105,-3.80720851301869e-27
5.6,2.0,17.9,0.4,1.0,1.0,16.906067168494232,-5.710309177256722e-29
6.3,2.0,17.8,0.4,1.0,1.0,17.097288302534942,6.493755112340626e-28
6.2,2.0,17.8,0.4,1.0,1.0,17.059719852576233,-1.864632101480178e-29
6.1,2.0,17.8,0.4,1.0,1.0,17.02217907855304,-2.9500325276283234e-32
6.0,2.0,17.8,0.4,1.0,1.0,16.98466762138822,5.459595506287771e-31
5.9,2.0,17.8,0.4,1.0,1.0,16.947184718634702,-2.163100831368815e-32
5.8,2.0,17.8,0.4,1.0,1.0,16.909730334167346,-3.084986182786927e-27
6.4,2.0,17.7,0.4,1.0,1.0,17.066026450961143,-8.653993701705414e-29
6.3,2.0,17.7,0.4,1.0,1.0,17.028162141429654,1.279105111866272e-27
6.2,2.0,17.7,0.4,1.0,1.0,16.990324861832416,2.2676575885048568e-25
6.1,2.0,17.7,0.4,1.0,1.0,16.95252329164781,9.816991457005922e-28
6.0,2.0,17.7,0.4,1.0,1.0,16.914747056895965,-2.0059676656294536e-27
6.6,2.0,17.6,0.4,1.0,1.0,17.073742254119637,-1.4915482788146295e-30
6.5,2.0,17.6,0.4,1.0,1.0,17.035550211855895,-3.6708209542662063e-29
6.4,2.0,17.6,0.4,1.0,1.0,16.9973864618314,5.3954339835817854e-30
6.3,2.0,17.6,0.4,1.0,1.0,16.959253493615865,-3.6593611889890946e-29
6.2,2.0,17.6,0.4,1.0,1.0,16.92115022575957,1.9066126465256967e-30
6.8,2.0,17.5,0.4,0.9999999999999999,1.0,17.082897582008556,-1.4367574477102463e-29
6.7,2.0,17.5,0.4,0.9999999999999999,1.0,17.044374388702384,2.1754580654986005e-30
6.6,2.0,17.5,0.4,1.0,1.0,17.005877402921367,-5.278116772639343e-32
6.5,2.0,17.5,0.4,1.0,1.0,16.96740935578467,-2.1259927338879127e-29
6.4,2.0,17.5,0.4,1.0,1.0,16.928972519537346,9.923881003941386e-22
7.0,2.0,17.4,0.4,1.0,0.9999999999999999,17.093533577057602,6.261802126499546e-31
6.9,2.0,17.4,0.4,1.0,1.0,17.054666666073718,-1.0486460663450395e-21
6.8,2.0,17.4,0.4,1.0,1.0,17.015828737542364,-7.294851022134654e-28
6.7,2.0,17.4,0.4,1.0,1.0,16.977022158672842,-1.2207272664349967e-34
6.6,2.0,17.4,0.4,1.0,1.0,16.938250283636506,9.527164255252433e-28
7.1,2.0,17.3,0.4,1.0,1.0,17.066469682798292,1.410947158539792e-27
7.0,2.0,17.3,0.4,1.0,1.0,17.027286885116613,-1.131593349088654e-21
6.9,2.0,17.3,0.4,1.0,1.0,16.98813363845967,2.147066891171422e-33
6.8,2.0,17.3,0.4,1.0,1.0,16.949012233473894,-1.491119225377076e-27
6.7,2.0,17.3,0.4,1.0,1.0,16.90992175786582,-8.711621083604253e-30
7.3,2.0,17.2,0.4,1.0,1.0,17.079822173801805,8.082465856532718e-28
7.2,2.0,17.2,0.4,1.0,1.0,17.04028420291502,-1.1426814985707518e-28
7.1,2.0,17.2,0.4,1.0,0.9999999999999999,17.000779993482357,-1.3230345821621731e-30
7.0,2.0,17.2,0.4,1.0,1.0,16.961304316416925,9.201705806874122e-28
6.9,2.0,17.2,0.4,0.9999999999999999,1.0,16.921862826684777,-2.5030350488883023e-27
7.5,2.0,17.1,0.4,1.0,1.0,17.09475375266889,-1.692708657599833e-28
7.4,2.0,17.1,0.4,1.0,1.0,17.054857893779907,-7.421052173949336e-28
7.3,2.0,17.1,0.4,1.0,1.0,17.014993654750285,-2.132015512154578e-28
7.2,2.0,17.1,0.4,1.0,1.0,16.975160752324797,9.253567890727783e-28
7.1,2.0,17.1,0.4,1.0,1.0,16.9353656563251,9.382656275222547e-28
7.6,2.0,17.0,0.4,1.0,1.0,17.0710437793502,-3.5954137457500294e-28
7.5,2.0,17.0,0.4,1.0,0.9999999999999999,17.030815178920736,-2.4157428328554535e-28
7.4,2.0,17.0,0.4,1.0,1.0,16.990621256549794,-5.160203888770976e-29
7.3,2.0,17.0,0.4,1.0,1.0,16.950455837382588,-2.5639698087660845e-28
7.2,2.0,17.0,0.4,1.0000000000000002,1.0,16.91032958108411,-5.224782326477395e-33
7.8,2.0,16.9,0.4,1.0,1.0,17.088890755121867,-2.015896453464429e-30
7.7,2.0,16.9,0.4,1.0,1.0,17.04828810616043,2.8469098859898662e-27
7.6,2.0,16.9,0.4,1.0,1.0,17.00772051376311,1.0912165803580481e-27
7.5,2.0,16.9,0.4,1.0,1.0,16.967187955492573,-4.457919992177634e-28
7.4,2.0,16.9,0.4,1.0,1.0,16.926685455751937,6.357877377132881e-30
7.9,2.0,16.8,0.4,1.0,1.0,17.067452267635524,-1.1729491214806079e-29
7.8,2.0,16.8,0.4,1.0,1.0,17.026506224024494,-5.541245642122962e-29
7.7,2.0,16.8,0.4,1.0,1.0,16.985594127983457,8.285666277536292e-31
7.6,2.0,16.8,0.4,1.0,1.0,16.944717602619686,9.909350382845164e-28
7.5,2.0,16.8,0.4,1.0,1.0,16.903871730543283,6.984410483929496e-28
8.1,2.0,16.7,0.4,1.0,1.0,17.088352681091028,1.35222592862083e-27
8.0,2.0,16.7,0.4,1.0,1.0,17.04701914809833,-8.990450232220537e-31
7.9,2.0,16.7,0.4,1.0,1.0,17.005722046233597,2.210577423695118e-29
7.8,2.0,16.7,0.4,1.0,0.9999999999999999,16.964459470475404,1.1236475898867258e-30
7.7,2.0,16.7,0.4,1.0,1.0,16.92323148335489,-2.9211289252958564e-31
8.2,2.0,16.6,0.4,1.0,1.0,17.069303090138284,9.51352794590847e-28
8.1,2.0,16.6,0.4,1.0,1.0,17.027616016547952,1.2362671899761742e-27
8.0,2.0,16.6,0.4,1.0,0.9999999999999999,16.985959793682028,-4.181705534743928e-29
7.9,2.0,16.6,0.4,1.0,1.0,16.944340696863527,8.339918401543125e-28
7.8,2.0,16.6,0.4,1.0,1.0,16.902756662732784,3.3131619493430217e-28
8.4,2.0,16.5,0.4,1.0,1.0,17.093404843268488,1.3994445440528723e-27
8.3,2.0,16.5,0.4,0.9999999999999999,1.0,17.05131555152156,1.6293042031046262e-29
8.2,2.0,16.5,0.4,1.0,1.0,17.009261782229895,2.808377281205014e-28
8.1,2.0,16.5,0.4,1.0,1.0,16.96724455342267,1.1048150742922606e-27
8.0,2.0,16.5,0.4,1.0,1.0,16.92526263969639,3.180664025194808e-22
8.5,2.0,16.4,0.4,1.0,0.9999999999999999,17.076873951126807,-4.6749326678653305e-29
8.4,2.0,16.4,0.4,1.0,1.0,17.034413350471564,4.967577414285063e-28
8.3,2.0,16.4,0.4,1.0,1.0,16.99198930596779,-8.367482830857463e-31
8.2,2.0,16.4,0.4,0.9999999999999999,1.0,16.949603581612024,-3.507890366626898e-28
8.1,2.0,16.4,0.4,1.0,1.0,16.90725095762594,-8.89114138582878e-29
8.6,2.0,16.3,0.4,1.0,1.0,17.061465952306197,-2.6751604671765768e-27
8.5,2.0,16.3,0.4,1.0,1.0,17.01862731033712,1.0188909235520192e-28
8.4,2.0,16.3,0.4,1.0,1.0,16.97582286509065,-5.5523995142890304e-30
8.3,2.0,16.3,0.4,1.0,1.0,16.93306099026844,-5.85174724797165e-29
8.8,2.0,16.2,0.4,1.0,1.0,17.09046038077575,-1.2464288537168727e-21
8.7,2.0,16.2,0.4,1.0,1.0,17.047199419953017,-6.857863057400135e-30
8.6,2.0,16.2,0.4,1.0,1.0,17.003978529986615,-2.0502321190817258e-29
8.5,2.0,16.2,0.4,1.0,0.9999999999999999,16.960792583906688,5.870630161529555e-29
8.4,2.0,16.2,0.4,1.0,1.0,16.917643463882378,2.7653698668109624e-29
8.9,2.0,16.1,0.4,1.0,1.0,17.07776611830115,-3.183493070101918e-30
8.8,2.0,16.1,0.4,1.0,1.0,17.034110987566656,-1.572199294574948e-28
8.7,2.0,16.1,0.4,0.9999999999999999,1.0,16.9904972464814,5.547179785759687e-29
8.6,2.0,16.1,0.4,1.0,1.0,16.946920282142795,5.261771308193981e-28
8.5,2.0,16.1,0.4,1.0,1.0,16.90338512707029,-2.1968747727216164e-27
9.0,2.0,16.0,0.4,1.0,1.0,17.066284042656005,-1.470521529166879e-30
8.9,2.0,16.0,0.4,1.0,1.0,17.022231781461773,-1.9419613075876948e-31
8.8,2.0,16.0,0.4,1.0,1.0,16.978219239092404,-2.1238950138017395e-30
8.7,2.0,16.0,0.4,1.0,1.0,16.934242292108564,3.225491108021011e-22
9.0,2.0,15.9,0.4,1.0,0.9999999999999999,17.011586955874662,4.4082337347663686e-33
8.9,2.0,15.9,0.4,1.0,1.0,16.96716751512345,-8.01414037253589e-29
8.8,2.0,15.9,0.4,1.0,1.0,16.922788069324152,-1.8799534193221355e-28
9.0,2.0,15.8,0.4,1.0,1.0,16.957380010812567,-1.7924504177779886e-31
8.9,2.0,15.8,0.4,1.0,1.0,16.91258722407758,-4.666064576158042e-28
9.0,2.0,15.7,0.4,1.0,1.0,16.90367284148654,-4.01438687051258e-29
9.0,2.0,7.8,0.4,0.9999999999999999,1.0,16.937601360503677,4.480856688464229e-29
9.0,2.0,7.7,0.4,1.0,1.0,17.078823820389033,-2.290699231894577e-28
8.9,2.0,7.7,0.4,1.0,1.0,16.94695536277614,1.2958016172139816e-32
8.9,2.0,7.6,0.4,1.0,1.0,17.094138366811094,5.072838529590016e-28
8.8,2.0,7.6,0.4,1.0,1.0,16.95962025719486,-2.3847612935771528e-29
8.7,2.0,7.5,0.4,1.0,0.9999999999999999,16.97576553021304,-5.978800323562913e-33
8.6,2.0,7.4,0.4,1.0,1.0,16.995564108080522,9.510264959612276e-29
8.5,2.0,7.3,0.4,1.0,1.0,17.019205554936534,8.164892805371472e-28
8.4,2.0,7.2,0.4,1.0,1.0,17.04689189573429,-3.2637592997191055e-27
8.3,2.0,7.2,0.4,1.0,1.0,16.901165759847906,-8.65708344849506e-28
8.3,2.0,7.1,0.4,1.0,1.0,17.078838759676113,1.0407369336892052e-26
8.2,2.0,7.1,0.4,1.0,1.0,16.929931898719257,4.472621469107268e-31
8.1,2.0,7.0,0.4,1.0,1.0,16.963055865416596,8.666564912720417e-28
8.0,2.0,6.9,0.4,1.0,1.0,17.000780459450002,-5.714966803195936e-28
7.9,2.0,6.8,0.4,1.0,1.0,17.043359216131535,-1.950370344189542e-30
7.8,2.0,6.7,0.4,1.0,1.0,17.091067513548808,1.199674864551538e-21
7.7,2.0,6.7,0.4,1.0,1.0,16.928610764385585,9.0619195369898e-28
7.6,2.0,6.6,0.4,1.0,1.0,16.977862697675498,5.73407619113947e-29
7.5,2.0,6.5,0.4,1.0,1.0,17.03268273173376,3.2554620185594955e-28
7.4,2.0,6.4,0.4,1.0,1.0,17.093403208186444,1.347302955971333e-27
7.3,2.0,6.4,0.4,0.9999999999999999,0.9999999999999999,16.919402028157403,7.159564201997806e-30
7.2,2.0,6.3,0.4,1.0,1.0,16.981982595032985,7.627719624887003e-22
7.1,2.0,6.2,0.4,1.0,1.0,17.050996748547593,1.20382158046581e-27
6.9,2.0,6.1,0.4,0.9999999999999999,1.0,16.939752099437648,1.017587505739721e-27
6.8,2.0,6.0,0.4,0.9999999999999999,1.0,17.017857247090348,-8.915634642304213e-22
6.6,2.0,5.9,0.4,1.0,0.9999999999999999,16.90687916672835,-4.358558504566375e-34
6.5,2.0,5.8,0.4,0.9999999999999999,0.9999999999999999,16.994983280047354,3.46791864450022e-33
6.4,2.0,5.7,0.4,1.0,1.0,17.091328313775662,2.454405881046096e-31
6.2,2.0,5.6,0.4,1.0,1.0,16.983523733713096,1.5656382391988921e-30
